,Date,Close,Bitcoins_in_circulation,BlockSize,TransactionsPerBlock
980,17-May-14,449.08,12781475.0,18264.0,425.0
981,19-May-14,446.42,12789750.0,18334.0,346.0
982,21-May-14,494.87,12798675.0,18419.0,389.0
983,23-May-14,527.47,12806800.0,18501.0,408.0
984,25-May-14,575.0,12814775.0,18566.0,410.0
985,27-May-14,581.87,12822225.0,18643.0,295.0
986,29-May-14,568.0,12829925.0,18723.0,371.0
987,31-May-14,620.45,12837800.0,18793.0,459.0
988,2-Jun-14,631.49,12846750.0,18863.0,347.0
989,4-Jun-14,644.66,12856025.0,18943.0,411.0
990,6-Jun-14,655.75,12863350.0,19021.0,421.0
991,8-Jun-14,652.0,12870925.0,19080.0,387.0
992,10-Jun-14,649.89,12878750.0,19154.0,289.0
993,12-Jun-14,617.0,12886275.0,19227.0,377.0
994,14-Jun-14,557.92,12894875.0,19299.0,412.0
995,16-Jun-14,595.0,12904600.0,19369.0,274.0
996,18-Jun-14,604.6,12913300.0,19445.0,358.0
997,20-Jun-14,593.33,12921700.0,19517.0,342.0
998,22-Jun-14,596.08,12931250.0,19580.0,335.0
999,24-Jun-14,585.54,12940150.0,19650.0,300.0
1000,26-Jun-14,569.0,12949075.0,19724.0,514.0
1001,28-Jun-14,597.08,12958425.0,19792.0,475.0
1002,30-Jun-14,620.0,12965900.0,19861.0,319.0
1003,2-Jul-14,654.0,12972825.0,19946.0,431.0
1004,4-Jul-14,635.49,12980150.0,20017.0,444.0
1005,6-Jul-14,634.49,12987675.0,20077.0,399.0
1006,8-Jul-14,623.7,12995200.0,20154.0,344.0
1007,10-Jul-14,619.78,13003025.0,20235.0,503.0
1008,12-Jul-14,631.98,13010900.0,20303.0,401.0
1009,14-Jul-14,622.8,13018375.0,20370.0,340.0
1010,16-Jul-14,619.48,13025950.0,20447.0,413.0
1011,18-Jul-14,629.86,13034200.0,20523.0,471.0
1012,20-Jul-14,623.77,13042750.0,20591.0,402.0
1013,22-Jul-14,621.03,13050050.0,20665.0,329.0
1014,24-Jul-14,601.18,13057425.0,20740.0,434.0
1015,26-Jul-14,595.88,13064850.0,20810.0,439.0
1016,28-Jul-14,586.96,13072275.0,20878.0,354.0
1017,30-Jul-14,573.48,13080375.0,20953.0,467.0
1018,1-Aug-14,601.94,13088050.0,21032.0,515.0
1019,3-Aug-14,589.79,13096075.0,21095.0,429.0
1020,5-Aug-14,580.21,13102750.0,21172.0,326.0
1021,7-Aug-14,587.24,13110500.0,21258.0,435.0
1022,9-Aug-14,588.61,13118850.0,21334.0,477.0
1023,11-Aug-14,578.97,13127875.0,21412.0,440.0
1024,13-Aug-14,550.14,13136325.0,21502.0,388.0
1025,15-Aug-14,498.16,13144650.0,21589.0,462.0
1026,17-Aug-14,491.88,13153050.0,21679.0,423.0
1027,19-Aug-14,487.5,13162575.0,21758.0,335.0
1028,21-Aug-14,525.78,13170725.0,21841.0,445.0
1029,23-Aug-14,503.88,13178675.0,21912.0,382.0
1030,25-Aug-14,503.79,13186125.0,21983.0,371.0
1031,27-Aug-14,514.84,13194300.0,22066.0,441.0
1032,29-Aug-14,511.99,13202975.0,22142.0,453.0
1033,31-Aug-14,477.98,13212150.0,22210.0,449.0
1034,2-Sep-14,483.65,13219475.0,22288.0,362.0
1035,4-Sep-14,486.0,13227625.0,22367.0,605.0
1036,6-Sep-14,481.09,13235550.0,22442.0,417.0
1037,8-Sep-14,476.61,13243475.0,22520.0,353.0
1038,10-Sep-14,485.03,13250675.0,22620.0,500.0
1039,12-Sep-14,470.43,13258750.0,22693.0,422.0
1040,14-Sep-14,475.49,13267425.0,22766.0,442.0
1041,16-Sep-14,468.0,13275350.0,22862.0,360.0
1042,18-Sep-14,428.19,13284700.0,22949.0,471.0
1043,20-Sep-14,415.56,13293075.0,23023.0,475.0
1044,22-Sep-14,400.98,13301375.0,23100.0,522.0
1045,24-Sep-14,431.91,13309225.0,23189.0,531.0
1046,26-Sep-14,405.14,13317075.0,23279.0,539.0
1047,28-Sep-14,380.0,13323750.0,23362.0,515.0
1048,30-Sep-14,382.67,13331000.0,23450.0,374.0
1049,2-Oct-14,375.85,13338325.0,23537.0,521.0
1050,4-Oct-14,336.0,13345425.0,23623.0,555.0
1051,6-Oct-14,331.2,13353875.0,23709.0,459.0
1052,8-Oct-14,346.26,13360925.0,23799.0,492.0
1053,10-Oct-14,358.97,13368450.0,23886.0,524.0
1054,12-Oct-14,364.83,13375725.0,23963.0,536.0
1055,14-Oct-14,411.89,13383050.0,24056.0,467.0
1056,16-Oct-14,378.02,13390475.0,24142.0,581.0
1057,18-Oct-14,389.68,13398050.0,24221.0,553.0
1058,20-Oct-14,384.95,13404850.0,24305.0,483.0
1059,22-Oct-14,385.1,13412625.0,24396.0,537.0
1060,24-Oct-14,358.46,13420275.0,24486.0,626.0
1061,26-Oct-14,355.43,13427325.0,24567.0,468.0
1062,28-Oct-14,354.94,13434800.0,24664.0,462.0
1063,30-Oct-14,337.0,13442725.0,24762.0,551.0
1064,1-Nov-14,327.39,13451425.0,24851.0,623.0
1065,3-Nov-14,325.81,13459400.0,24946.0,486.0
1066,5-Nov-14,341.99,13467500.0,25045.0,536.0
1067,7-Nov-14,342.26,13474725.0,25148.0,650.0
1068,9-Nov-14,356.34,13482100.0,25237.0,607.0
1069,11-Nov-14,365.04,13489575.0,25334.0,505.0
1070,13-Nov-14,406.56,13496600.0,25443.0,583.0
1071,15-Nov-14,373.14,13504000.0,25536.0,624.0
1072,17-Nov-14,378.48,13511425.0,25632.0,492.0
1073,19-Nov-14,374.77,13518600.0,25729.0,540.0
1074,21-Nov-14,356.9,13525125.0,25825.0,629.0
1075,23-Nov-14,362.99,13532600.0,25913.0,554.0
1076,25-Nov-14,381.03,13539675.0,26010.0,518.0
1077,27-Nov-14,372.62,13546525.0,26108.0,709.0
1078,29-Nov-14,377.22,13554175.0,26201.0,681.0
1079,1-Dec-14,381.72,13561650.0,26309.0,576.0
1080,3-Dec-14,378.25,13568225.0,26421.0,563.0
1081,5-Dec-14,373.98,13575675.0,26528.0,553.0
1082,7-Dec-14,375.73,13582350.0,26618.0,564.0
1083,9-Dec-14,350.29,13589575.0,26722.0,560.0
1084,11-Dec-14,356.1,13597300.0,26822.0,742.0
1085,13-Dec-14,350.31,13604425.0,26910.0,742.0
1086,15-Dec-14,352.15,13611550.0,27017.0,648.0
1087,17-Dec-14,318.2,13618050.0,27129.0,693.0
1088,19-Dec-14,317.63,13624625.0,27241.0,592.0
1089,21-Dec-14,326.93,13631775.0,27342.0,497.0
1090,23-Dec-14,336.96,13639050.0,27452.0,447.0
1091,25-Dec-14,319.31,13647050.0,27541.0,583.0
1092,27-Dec-14,314.45,13654650.0,27624.0,355.0
1093,29-Dec-14,314.49,13663050.0,27715.0,505.0
1094,31-Dec-14,317.4,13670575.0,27805.0,558.0
1095,2-Jan-15,316.15,13678725.0,27875.0,627.0
1096,4-Jan-15,270.93,13686975.0,27971.0,692.0
1097,6-Jan-15,276.8,13695100.0,28073.0,639.0
1098,8-Jan-15,276.8,13702175.0,28176.0,943.0
1099,10-Jan-15,278.0,13709500.0,28293.0,833.0
1100,12-Jan-15,270.0,13717275.0,28400.0,655.0
1101,14-Jan-15,176.5,13723675.0,28518.0,607.0
1102,16-Jan-15,205.35,13730875.0,28637.0,731.0
1103,18-Jan-15,211.18,13738025.0,28740.0,703.0
1104,20-Jan-15,212.99,13744900.0,28847.0,653.0
1105,22-Jan-15,233.9,13752075.0,28955.0,683.0
1106,24-Jan-15,244.64,13758200.0,29050.0,520.0
1107,26-Jan-15,271.47,13764525.0,29167.0,540.0
1108,28-Jan-15,249.25,13772100.0,29270.0,566.0
1109,30-Jan-15,230.11,13779825.0,29360.0,554.0
1110,1-Feb-15,220.72,13787950.0,29454.0,476.0
1111,3-Feb-15,236.51,13795000.0,29554.0,646.0
1112,5-Feb-15,217.37,13802700.0,29650.0,690.0
1113,7-Feb-15,225.16,13811375.0,29742.0,690.0
1114,9-Feb-15,220.39,13818450.0,29849.0,664.0
1115,11-Feb-15,221.99,13825950.0,29959.0,654.0
1116,13-Feb-15,239.94,13832850.0,30078.0,649.0
1117,15-Feb-15,243.99,13840225.0,30212.0,582.0
1118,17-Feb-15,244.0,13848050.0,30341.0,569.0
1119,19-Feb-15,241.59,13856175.0,30456.0,756.0
1120,21-Feb-15,245.66,13863775.0,30573.0,703.0
1121,23-Feb-15,237.09,13870975.0,30683.0,668.0
1122,25-Feb-15,238.59,13878325.0,30794.0,686.0
1123,27-Feb-15,254.0,13885875.0,30905.0,667.0
1124,1-Mar-15,247.56,13893000.0,31019.0,609.0
1125,3-Mar-15,275.8,13900600.0,31145.0,554.0
1126,5-Mar-15,265.63,13907375.0,31259.0,744.0
1127,7-Mar-15,275.83,13914850.0,31378.0,734.0
1128,9-Mar-15,287.48,13922050.0,31488.0,662.0
1129,11-Mar-15,293.29,13929975.0,31616.0,746.0
1130,13-Mar-15,289.51,13936775.0,31733.0,730.0
1131,15-Mar-15,283.57,13943800.0,31833.0,731.0
1132,17-Mar-15,287.02,13950650.0,31945.0,634.0
1133,19-Mar-15,260.62,13957750.0,32061.0,577.0
1134,21-Mar-15,257.83,13964850.0,32172.0,660.0
1135,23-Mar-15,266.07,13971975.0,32283.0,600.0
1136,25-Mar-15,245.68,13980300.0,32384.0,719.0
1137,27-Mar-15,248.63,13988325.0,32492.0,891.0
1138,29-Mar-15,244.05,13995850.0,32594.0,687.0
1139,31-Mar-15,242.92,14003125.0,32706.0,622.0
1140,2-Apr-15,252.44,14010350.0,32832.0,703.0
1141,4-Apr-15,253.77,14017975.0,32944.0,823.0
1142,6-Apr-15,254.7,14024975.0,33054.0,755.0
1143,8-Apr-15,245.89,14031925.0,33172.0,746.0
1144,10-Apr-15,235.71,14039050.0,33288.0,857.0
1145,12-Apr-15,236.76,14045875.0,33389.0,761.0
1146,14-Apr-15,216.0,14053350.0,33510.0,634.0
1147,16-Apr-15,229.62,14059875.0,33616.0,717.0
1148,18-Apr-15,222.32,14066550.0,33722.0,777.0
1149,20-Apr-15,224.63,14074100.0,33832.0,654.0
1150,22-Apr-15,237.34,14081650.0,33951.0,792.0
1151,24-Apr-15,230.93,14088100.0,34068.0,906.0
1152,26-Apr-15,218.42,14095675.0,34176.0,715.0
1153,28-Apr-15,222.66,14103050.0,34294.0,623.0
1154,30-Apr-15,235.13,14109600.0,34414.0,741.0
1155,2-May-15,234.13,14116950.0,34523.0,704.0
1156,4-May-15,236.17,14123700.0,34622.0,783.0
1157,6-May-15,235.79,14131125.0,34739.0,691.0
1158,8-May-15,244.72,14138850.0,34859.0,670.0
1159,10-May-15,239.35,14145225.0,34963.0,653.0
1160,12-May-15,241.51,14152900.0,35083.0,494.0
1161,14-May-15,238.32,14160450.0,35193.0,783.0
1162,16-May-15,236.63,14167775.0,35300.0,653.0
1163,18-May-15,236.45,14175525.0,35405.0,772.0
1164,20-May-15,234.6,14182475.0,35520.0,732.0
1165,22-May-15,240.5,14189850.0,35627.0,748.0
1166,24-May-15,240.46,14196375.0,35732.0,784.0
1167,26-May-15,235.94,14203350.0,35850.0,653.0
1168,28-May-15,236.48,14210275.0,35970.0,914.0
1169,30-May-15,231.12,14217300.0,36102.0,872.0
1170,1-Jun-15,222.4,14224400.0,36219.0,633.0
1171,3-Jun-15,226.29,14231600.0,36356.0,666.0
1172,5-Jun-15,224.15,14238700.0,36478.0,842.0
1173,7-Jun-15,222.6,14246900.0,36587.0,919.0
1174,9-Jun-15,230.1,14254475.0,36696.0,693.0
1175,11-Jun-15,229.0,14262300.0,36845.0,1008.0
1176,13-Jun-15,230.22,14269650.0,36974.0,792.0
1177,15-Jun-15,236.46,14277025.0,37102.0,856.0
1178,17-Jun-15,249.96,14283650.0,37251.0,755.0
1179,19-Jun-15,246.45,14291525.0,37396.0,758.0
1180,21-Jun-15,242.47,14297925.0,37518.0,781.0
1181,23-Jun-15,243.92,14305200.0,37680.0,664.0
1182,25-Jun-15,241.92,14312975.0,37796.0,1041.0
1183,27-Jun-15,248.5,14319875.0,37919.0,968.0
1184,29-Jun-15,253.8,14326975.0,38041.0,737.0
1185,1-Jul-15,257.85,14334175.0,38212.0,892.0
1186,3-Jul-15,255.1,14341725.0,38356.0,1301.0
1187,5-Jul-15,270.92,14349225.0,38473.0,1374.0
1188,7-Jul-15,267.26,14357175.0,38664.0,1483.0
1189,9-Jul-15,270.68,14364475.0,38875.0,861.0
1190,11-Jul-15,293.5,14372000.0,39085.0,836.0
1191,13-Jul-15,289.9,14379075.0,39299.0,753.0
1192,15-Jul-15,290.95,14386400.0,39504.0,780.0
1193,17-Jul-15,277.99,14393400.0,39696.0,1003.0
1194,19-Jul-15,276.09,14400975.0,39888.0,653.0
1195,21-Jul-15,278.97,14408075.0,40024.0,649.0
1196,23-Jul-15,276.64,14415475.0,40158.0,826.0
1197,25-Jul-15,287.12,14423500.0,40277.0,975.0
1198,27-Jul-15,290.79,14430825.0,40414.0,994.0
1199,29-Jul-15,290.7,14438100.0,40606.0,806.0
1200,31-Jul-15,284.78,14445000.0,40820.0,1033.0
1201,2-Aug-15,280.69,14453025.0,41012.0,877.0
1202,4-Aug-15,285.0,14460300.0,41182.0,655.0
1203,6-Aug-15,277.1,14466950.0,41397.0,691.0
1204,8-Aug-15,269.89,14474425.0,41538.0,794.0
1205,10-Aug-15,264.07,14482175.0,41659.0,791.0
1206,12-Aug-15,267.89,14489475.0,41789.0,751.0
1207,14-Aug-15,266.99,14496550.0,41911.0,808.0
1208,16-Aug-15,257.47,14503575.0,42022.0,755.0
1209,18-Aug-15,253.91,14510800.0,42148.0,684.0
1210,20-Aug-15,233.23,14518475.0,42273.0,906.0
1211,22-Aug-15,226.04,14526150.0,42393.0,780.0
1212,24-Aug-15,213.24,14533500.0,42516.0,689.0
1213,26-Aug-15,228.84,14540825.0,42647.0,742.0
1214,28-Aug-15,234.17,14548275.0,42770.0,894.0
1215,30-Aug-15,226.47,14556000.0,42878.0,627.0
1216,1-Sep-15,228.32,14563775.0,43021.0,667.0
1217,3-Sep-15,227.42,14571400.0,43212.0,911.0
1218,5-Sep-15,234.67,14578975.0,43334.0,726.0
1219,7-Sep-15,241.31,14586350.0,43457.0,1128.0
1220,9-Sep-15,240.08,14593350.0,43646.0,1028.0
1221,11-Sep-15,239.93,14601900.0,43882.0,1134.0
1222,13-Sep-15,229.86,14608800.0,44065.0,1307.0
1223,15-Sep-15,230.0,14616850.0,44289.0,882.0
1224,17-Sep-15,234.0,14624100.0,44490.0,855.0
1225,19-Sep-15,230.71,14631000.0,44638.0,860.0
1226,21-Sep-15,226.56,14637300.0,44768.0,786.0
1227,23-Sep-15,229.95,14645050.0,44923.0,941.0
1228,25-Sep-15,235.79,14652725.0,45063.0,911.0
1229,27-Sep-15,232.85,14660125.0,45189.0,1087.0
1230,29-Sep-15,237.68,14667925.0,45336.0,667.0
1231,1-Oct-15,238.98,14675650.0,45487.0,955.0
1232,3-Oct-15,239.17,14682575.0,45621.0,1018.0
1233,5-Oct-15,239.22,14690050.0,45737.0,863.0
1234,7-Oct-15,245.25,14697150.0,45897.0,906.0
1235,9-Oct-15,244.78,14703900.0,46069.0,896.0
1236,11-Oct-15,248.08,14711375.0,46250.0,928.0
1237,13-Oct-15,249.58,14718225.0,46405.0,845.0
1238,15-Oct-15,254.73,14726100.0,46571.0,1087.0
1239,17-Oct-15,269.07,14733250.0,46737.0,954.0
1240,19-Oct-15,264.16,14740975.0,46895.0,1013.0
1241,21-Oct-15,269.1,14747775.0,47065.0,829.0
1242,23-Oct-15,277.43,14755550.0,47227.0,1138.0
1243,25-Oct-15,295.01,14762900.0,47384.0,1005.0
1244,27-Oct-15,294.73,14770650.0,47544.0,985.0
1245,29-Oct-15,310.36,14777750.0,47710.0,1126.0
1246,31-Oct-15,310.92,14785650.0,47878.0,1270.0
1247,2-Nov-15,340.69,14793250.0,48049.0,991.0
1248,4-Nov-15,437.05,14801075.0,48272.0,1039.0
1249,6-Nov-15,388.38,14808225.0,48477.0,967.0
1250,8-Nov-15,381.51,14815800.0,48644.0,940.0
1251,10-Nov-15,353.58,14823050.0,48813.0,954.0
1252,12-Nov-15,331.6,14831125.0,48991.0,982.0
1253,14-Nov-15,331.9,14839100.0,49153.0,1104.0
1254,16-Nov-15,329.32,14847125.0,49310.0,892.0
1255,18-Nov-15,334.46,14854650.0,49490.0,891.0
1256,20-Nov-15,320.62,14862125.0,49654.0,990.0
1257,22-Nov-15,322.33,14870925.0,49808.0,1051.0
1258,24-Nov-15,321.1,14878725.0,49975.0,832.0
1259,26-Nov-15,348.0,14886625.0,50148.0,960.0
1260,28-Nov-15,353.88,14894000.0,50322.0,1182.0
1261,30-Nov-15,372.53,14901675.0,50492.0,1191.0
1262,2-Dec-15,360.98,14910150.0,50692.0,1230.0
1263,4-Dec-15,360.88,14917400.0,50869.0,1257.0
1264,6-Dec-15,390.04,14925900.0,51071.0,1206.0
1265,8-Dec-15,394.99,14933650.0,51275.0,1249.0
1266,10-Dec-15,415.64,14942975.0,51501.0,1179.0
1267,12-Dec-15,426.06,14951525.0,51720.0,1381.0
1268,14-Dec-15,445.6,14959650.0,51934.0,1399.0
1269,16-Dec-15,454.43,14968675.0,52160.0,1442.0
1270,18-Dec-15,458.95,14976650.0,52368.0,1341.0
1271,20-Dec-15,434.98,14984750.0,52566.0,1374.0
1272,22-Dec-15,435.98,14992125.0,52789.0,802.0
1273,24-Dec-15,453.95,14999975.0,53009.0,1230.0
1274,26-Dec-15,417.99,15007975.0,53184.0,1139.0
1275,28-Dec-15,423.98,15016875.0,53367.0,1043.0
1276,30-Dec-15,428.0,15025000.0,53564.0,972.0
1277,1-Jan-16,432.33,15031975.0,53710.0,1304.0
1278,3-Jan-16,428.13,15039125.0,53867.0,1085.0
1279,5-Jan-16,431.9,15047575.0,54067.0,968.0
1280,7-Jan-16,453.71,15054575.0,54257.0,1117.0
1281,9-Jan-16,450.15,15062925.0,54462.0,1389.0
1282,11-Jan-16,447.11,15071425.0,54660.0,1369.0
1283,13-Jan-16,429.57,15079650.0,54864.0,1222.0
1284,15-Jan-16,391.62,15086025.0,55057.0,1342.0
1285,17-Jan-16,385.45,15092975.0,55265.0,1370.0
1286,19-Jan-16,378.66,15101075.0,55493.0,1166.0
1287,21-Jan-16,408.0,15108075.0,55731.0,1440.0
1288,23-Jan-16,388.5,15116675.0,55959.0,1563.0
1289,25-Jan-16,387.09,15125150.0,56170.0,1186.0
1290,27-Jan-16,394.45,15133100.0,56405.0,1260.0
1291,29-Jan-16,377.26,15141050.0,56637.0,1149.0
1292,31-Jan-16,376.86,15149950.0,56843.0,1199.0
1293,2-Feb-16,373.48,15158450.0,57103.0,1165.0
1294,4-Feb-16,385.06,15167425.0,57341.0,1365.0
1295,6-Feb-16,373.04,15176700.0,57579.0,1184.0
1296,8-Feb-16,375.8,15185275.0,57821.0,1245.0
1297,10-Feb-16,378.98,15193725.0,58066.0,1401.0
1298,12-Feb-16,381.46,15202500.0,58293.0,1624.0
1299,14-Feb-16,402.38,15210825.0,58497.0,1550.0
1300,16-Feb-16,406.69,15218250.0,58717.0,1660.0
1301,18-Feb-16,418.97,15226250.0,58945.0,1826.0
1302,20-Feb-16,439.48,15233675.0,59169.0,1508.0
1303,22-Feb-16,438.5,15240075.0,59385.0,1392.0
1304,24-Feb-16,423.1,15246525.0,59615.0,1968.0
1305,26-Feb-16,424.34,15253900.0,59849.0,1760.0
1306,28-Feb-16,433.47,15260900.0,60050.0,1395.0
1307,1-Mar-16,431.87,15267475.0,60285.0,1233.0
1308,3-Mar-16,421.44,15274725.0,60549.0,1447.0
1309,5-Mar-16,401.0,15282500.0,60798.0,1196.0
1310,7-Mar-16,411.94,15289850.0,60990.0,1209.0
1311,9-Mar-16,413.1,15297325.0,61206.0,1241.0
1312,11-Mar-16,421.22,15305425.0,61420.0,1270.0
1313,13-Mar-16,412.44,15312325.0,61581.0,1475.0
1314,15-Mar-16,414.78,15319900.0,61796.0,1165.0
1315,17-Mar-16,418.64,15327525.0,62004.0,1412.0
1316,19-Mar-16,405.59,15334350.0,62196.0,1291.0
1317,21-Mar-16,410.49,15341275.0,62388.0,1104.0
1318,23-Mar-16,417.8,15348775.0,62595.0,1276.0
1319,25-Mar-16,416.44,15356175.0,62789.0,1307.0
1320,27-Mar-16,426.8,15363675.0,62971.0,1487.0
1321,29-Mar-16,414.0,15371475.0,63195.0,1202.0
1322,31-Mar-16,416.94,15378575.0,63427.0,1454.0
1323,2-Apr-16,418.07,15385750.0,63650.0,1506.0
1324,4-Apr-16,418.99,15393525.0,63865.0,1281.0
1325,6-Apr-16,421.09,15401125.0,64091.0,1439.0
1326,8-Apr-16,422.2,15408300.0,64300.0,1418.0
1327,10-Apr-16,421.63,15416700.0,64500.0,1495.0
1328,12-Apr-16,425.89,15424275.0,64733.0,1251.0
1329,14-Apr-16,423.76,15432325.0,64970.0,1518.0
1330,16-Apr-16,429.43,15439525.0,65179.0,1303.0
1331,18-Apr-16,427.28,15446725.0,65383.0,1284.0
1332,20-Apr-16,442.34,15455525.0,65610.99,1313.82
1333,22-Apr-16,447.25,15462875.0,65832.31,1475.36
1334,24-Apr-16,459.4,15469775.0,66022.68,1387.54
1335,26-Apr-16,467.98,15476725.0,66256.53,1660.56
1336,28-Apr-16,450.0,15483325.0,66491.6,1836.73
1337,30-Apr-16,447.17,15490925.0,66730.64,1477.48
1338,2-May-16,443.9,15498725.0,66945.54,1425.38
1339,4-May-16,447.37,15506675.0,67182.12,1399.36
1340,6-May-16,460.91,15514600.0,67403.42,1439.7
1341,8-May-16,457.82,15522500.0,67595.7,1138.42
1342,10-May-16,450.0,15530775.0,67820.91,1555.2
1343,12-May-16,454.7,15537575.0,68037.46,1643.23
1344,14-May-16,455.65,15544975.0,68270.36,1467.22
1345,16-May-16,454.88,15551975.0,68506.32,1700.77
1346,18-May-16,452.9,15559325.0,68763.34,1536.5
1347,20-May-16,441.25,15566050.0,68995.47,1405.34
1348,22-May-16,438.0,15574175.0,69232.2,1001.89
1349,24-May-16,445.34,15582350.0,69473.75,1676.99
1350,26-May-16,452.49,15589175.0,69707.65,1630.32
1351,28-May-16,522.43,15595975.0,69954.27,1451.53
1352,30-May-16,525.15,15603250.0,70183.65,1467.84
1353,1-Jun-16,539.47,15610000.0,70414.78,1639.06
1354,3-Jun-16,568.0,15617000.0,70647.11,1652.6
1355,5-Jun-16,574.02,15624225.0,70852.04,1120.75
1356,7-Jun-16,577.54,15631975.0,71085.95,1775.54
1357,9-Jun-16,575.29,15639700.0,71320.37,1432.44
1358,11-Jun-16,594.44,15647200.0,71547.43,1366.4
1359,13-Jun-16,702.07,15654875.0,71816.03,1561.2
1360,15-Jun-16,692.29,15661975.0,72084.52,1704.61
1361,17-Jun-16,743.92,15669425.0,72365.9,1703.03
1362,19-Jun-16,760.82,15677800.0,72631.99,1233.32
1363,21-Jun-16,665.96,15685625.0,72896.28,1665.53
1364,23-Jun-16,624.54,15692350.0,73147.04,1723.57
1365,25-Jun-16,664.91,15699625.0,73402.02,1271.07
1366,27-Jun-16,646.7,15706950.0,73628.54,1476.39
1367,29-Jun-16,637.96,15714300.0,73853.64,1535.01
1368,1-Jul-16,675.19,15721925.0,74091.29,1340.18
1369,3-Jul-16,658.42,15729500.0,74289.48,1150.18
1370,5-Jul-16,666.49,15736900.0,74515.54,1482.48
1371,7-Jul-16,636.36,15743825.0,74740.68,1571.1
1372,9-Jul-16,651.86,15750587.5,74951.81,1244.33
1373,11-Jul-16,647.98,15754325.0,75156.63,1525.1
1374,13-Jul-16,657.45,15757725.0,75374.0,1677.64
1375,15-Jul-16,664.57,15761175.0,75594.26,1600.6
1376,17-Jul-16,675.46,15765000.0,75808.05,1147.74
1377,19-Jul-16,672.84,15768450.0,76040.45,1735.52
1378,21-Jul-16,664.88,15771987.5,76267.9,1636.14
1379,23-Jul-16,655.85,15775237.5,76487.6,1494.63
1380,25-Jul-16,654.7,15778425.0,76707.94,1822.22
1381,27-Jul-16,654.98,15781637.5,76945.0,1840.65
1382,29-Jul-16,656.89,15785175.0,77185.92,1574.24
1383,31-Jul-16,628.02,15788587.5,77411.84,1248.4
1384,2-Aug-16,515.06,15792425.0,77669.74,1627.43
1385,4-Aug-16,577.32,15796412.5,77922.51,1515.26
1386,6-Aug-16,588.23,15800600.0,78144.11,1176.95
1387,8-Aug-16,592.7,15804300.0,78383.03,1585.85
1388,10-Aug-16,592.19,15807737.5,78619.54,1615.66
1389,12-Aug-16,587.76,15811475.0,78868.6,1563.58
1390,14-Aug-16,570.98,15815550.0,79082.47,1223.03
1391,16-Aug-16,581.12,15819062.5,79325.9,1885.64
