,Date,Close,Bitcoins_in_circulation,BlockSize,TransactionsPerBlock
1392,18-Aug-16,576.04,15822525.0,79565.75,1555.46
1393,20-Aug-16,583.21,15826387.5,79799.21,1348.41
1394,22-Aug-16,588.97,15830400.0,80024.44,1445.29
1395,24-Aug-16,582.85,15834137.5,80262.26,1555.27
1396,26-Aug-16,581.07,15837412.5,80486.57,1717.93
1397,28-Aug-16,576.53,15841112.5,80677.98,1147.95
1398,30-Aug-16,578.62,15845025.0,80927.89,1542.34
1399,1-Sep-16,572.82,15848450.0,81160.05,1689.41
1400,3-Sep-16,600.89,15851937.5,81368.24,1446.06
1401,5-Sep-16,608.11,15855925.0,81595.19,1626.31
1402,7-Sep-16,614.46,15859525.0,81836.11,1650.06
1403,9-Sep-16,625.07,15863100.0,82069.79,1553.1
1404,11-Sep-16,608.16,15867087.5,82267.06,1099.95
1405,13-Sep-16,610.93,15871187.5,82509.43,1453.1
1406,15-Sep-16,610.39,15875062.5,82744.6,1516.16
1407,17-Sep-16,608.01,15878837.5,82976.24,1322.26
1408,19-Sep-16,610.2,15882312.5,83185.65,1680.75
1409,21-Sep-16,598.88,15886275.0,83423.92,1441.06
1410,23-Sep-16,604.22,15889737.5,83640.96,1641.08
1411,25-Sep-16,601.75,15894125.0,83853.78,1060.74
1412,27-Sep-16,605.96,15898125.0,84100.54,1437.92
1413,29-Sep-16,606.36,15901762.5,84335.41,1697.41
1414,1-Oct-16,614.82,15905500.0,84566.84,1362.61
1415,3-Oct-16,611.85,15909150.0,84799.7,1715.88
1416,5-Oct-16,612.35,15913212.5,85061.63,1597.67
1417,7-Oct-16,617.21,15917012.5,85319.89,1864.02
1418,9-Oct-16,615.66,15921125.0,85557.7,1315.93
1419,11-Oct-16,639.31,15924412.5,85793.2,1896.15
1420,13-Oct-16,635.97,15927812.5,86035.43,1794.55
1421,15-Oct-16,637.95,15931287.5,86263.21,1482.03
1422,17-Oct-16,638.18,15934475.0,86478.08,1897.86
1423,19-Oct-16,629.25,15937975.0,86710.49,1595.44
1424,21-Oct-16,631.92,15941700.0,86971.2,1618.02
1425,23-Oct-16,653.0,15945362.5,87203.58,1330.4
1426,25-Oct-16,655.32,15948887.5,87461.54,1705.25
1427,27-Oct-16,682.22,15952637.5,87755.38,2014.74
1428,29-Oct-16,714.9,15956400.0,87994.68,1541.54
1429,31-Oct-16,702.0,15960337.5,88219.88,1644.75
1430,2-Nov-16,733.34,15963800.0,88463.48,2018.18
1431,4-Nov-16,703.69,15967187.5,88704.45,2138.3
1432,6-Nov-16,712.0,15970937.5,88935.38,1483.25
1433,8-Nov-16,708.97,15974875.0,89211.24,1751.83
1434,10-Nov-16,713.69,15978812.5,89477.49,1615.32
1435,12-Nov-16,703.72,15982950.0,89719.88,1362.42
1436,14-Nov-16,706.47,15986875.0,89966.37,1572.71
1437,16-Nov-16,736.91,15990962.5,90235.75,1692.94
1438,18-Nov-16,747.52,15994800.0,90516.59,1864.36
1439,20-Nov-16,729.07,15998175.0,90754.19,1911.14
1440,22-Nov-16,748.75,16001587.5,91011.91,2131.6
1441,24-Nov-16,737.45,16005450.0,91307.89,2033.33
1442,26-Nov-16,733.67,16009262.5,91596.53,1814.12
1443,28-Nov-16,733.05,16013112.5,91863.92,1820.3
1444,30-Nov-16,742.7,16016750.0,92130.23,2060.94
1445,2-Dec-16,772.44,16020362.5,92402.2,2210.16
1446,4-Dec-16,764.82,16024362.5,92680.55,1659.8
1447,6-Dec-16,756.62,16028137.5,92959.13,2131.75
1448,8-Dec-16,769.73,16032275.0,93247.45,1800.71
1449,10-Dec-16,773.4,16035612.5,93491.65,1895.77
1450,12-Dec-16,777.01,16039900.0,93746.29,1722.19
1451,14-Dec-16,774.9,16043862.5,94016.67,2059.91
1452,16-Dec-16,781.57,16047112.5,94266.57,2100.46
1453,18-Dec-16,788.41,16050675.0,94506.07,1672.26
1454,20-Dec-16,793.09,16054287.5,94779.11,2148.36
1455,22-Dec-16,860.6,16058262.5,95078.64,1978.89
1456,24-Dec-16,891.61,16061875.0,95330.73,1757.81
1457,26-Dec-16,897.34,16065712.5,95560.4,1724.75
1458,28-Dec-16,967.48,16069712.5,95839.58,1862.16
1459,30-Dec-16,952.16,16073550.0,96117.5,1826.87
1460,1-Jan-17,997.73,16077350.0,96345.45,1157.06
1461,3-Jan-17,1023.14,16081387.5,96645.36,1839.41
1462,5-Jan-17,994.67,16085050.0,96935.02,2060.72
1463,7-Jan-17,896.83,16088787.5,97230.73,2048.34
1464,9-Jan-17,894.18,16092575.0,97491.6,1984.9
1465,11-Jan-17,785.22,16096487.5,97786.38,1980.77
1466,13-Jan-17,826.3,16100512.5,98052.34,1822.18
1467,15-Jan-17,822.21,16104750.0,98293.16,1413.17
1468,17-Jan-17,903.85,16108837.5,98563.56,1852.51
1469,19-Jan-17,895.8,16112887.5,98843.82,1727.61
1470,21-Jan-17,920.45,16117512.5,99105.77,1456.14
1471,23-Jan-17,922.07,16121412.5,99349.54,1702.82
1472,25-Jan-17,893.05,16125137.5,99642.81,2039.74
1473,27-Jan-17,919.28,16129200.0,99941.14,1549.01
1474,29-Jan-17,915.93,16133187.5,100218.56,1446.87
1475,31-Jan-17,964.71,16136800.0,100497.22,2121.95
1476,2-Feb-17,1007.61,16141162.5,100825.47,1653.24
1477,4-Feb-17,1031.0,16144825.0,101108.23,1974.66
1478,6-Feb-17,1024.01,16148375.0,101382.95,1840.22
1479,8-Feb-17,1052.38,16152087.5,101666.07,2111.75
1480,10-Feb-17,999.1,16156037.5,101970.87,2057.14
1481,12-Feb-17,1000.6,16159525.0,102227.12,1689.23
1482,14-Feb-17,1011.78,16163675.0,102525.05,1864.4
1483,16-Feb-17,1035.21,16167300.0,102803.79,1877.16
1484,18-Feb-17,1056.64,16171075.0,103096.37,1895.72
1485,20-Feb-17,1084.76,16174600.0,103361.91,1910.32
1486,22-Feb-17,1123.22,16178050.0,103628.81,2043.34
1487,24-Feb-17,1174.87,16181962.5,103934.21,2112.96
1488,26-Feb-17,1175.05,16186275.0,104259.66,1489.9
1489,28-Feb-17,1187.57,16189987.5,104543.91,2126.89
1490,2-Mar-17,1259.41,16193750.0,104834.93,2098.27
1491,4-Mar-17,1267.03,16197287.5,105115.85,2006.53
1492,6-Mar-17,1275.2,16200900.0,105397.5,2026.27
1493,8-Mar-17,1157.39,16204587.5,105685.73,2092.31
1494,10-Mar-17,1098.62,16208387.5,105987.24,1977.45
1495,12-Mar-17,1227.49,16212187.5,106284.7,1426.52
1496,14-Mar-17,1245.37,16215950.0,106577.36,1989.71
1497,16-Mar-17,1180.95,16219637.5,106868.29,2137.48
1498,18-Mar-17,952.23,16223525.0,107169.51,1678.54
1499,20-Mar-17,1049.08,16227287.5,107450.12,2037.01
1500,22-Mar-17,1028.73,16231050.0,107747.72,1992.01
1501,24-Mar-17,941.92,16235100.0,108043.66,1645.01
1502,26-Mar-17,956.79,16238837.5,108281.01,1336.84
1503,28-Mar-17,1046.13,16242425.0,108552.72,1896.78
1504,30-Mar-17,1037.9,16246200.0,108844.87,1760.9
1505,1-Apr-17,1086.93,16249537.5,109102.21,1938.42
1506,3-Apr-17,1141.81,16253712.5,109387.02,1637.16
1507,5-Apr-17,1133.08,16257300.0,109665.89,1954.04
1508,7-Apr-17,1190.45,16261162.5,109967.98,1823.85
1509,9-Apr-17,1208.8,16264862.5,110248.63,1498.65
1510,11-Apr-17,1226.62,16268787.5,110545.3,1843.67
1511,13-Apr-17,1180.02,16272150.0,110808.39,1800.62
1512,15-Apr-17,1184.88,16275762.5,111096.47,1801.17
1513,17-Apr-17,1205.63,16279312.5,111360.32,1776.7
1514,19-Apr-17,1217.93,16282925.0,111640.57,2168.56
1515,21-Apr-17,1258.36,16286737.5,111938.96,1978.17
1516,23-Apr-17,1257.99,16290462.5,112225.04,1601.56
1517,25-Apr-17,1279.41,16293862.5,112487.43,2198.56
1518,27-Apr-17,1345.35,16297612.5,112778.37,2026.42
1519,29-Apr-17,1334.98,16301475.0,113082.0,1972.94
1520,1-May-17,1417.17,16305237.5,113375.36,1965.24
1521,3-May-17,1507.58,16308862.5,113661.62,2235.98
1522,5-May-17,1533.34,16312575.0,113948.76,2071.26
1523,7-May-17,1535.87,16316762.5,114271.99,1892.28
1524,9-May-17,1721.28,16320950.0,114599.37,2147.61
1525,11-May-17,1820.99,16324487.5,114871.24,2183.28
1526,13-May-17,1771.92,16328387.5,115169.15,2083.96
1527,15-May-17,1723.13,16332562.5,115494.08,1936.64
1528,17-May-17,1807.49,16336150.0,115774.84,2048.56
1529,19-May-17,1961.52,16339975.0,116072.52,1948.18
1530,21-May-17,2046.53,16343875.0,116377.69,2218.07
1531,23-May-17,2287.71,16347800.0,116683.26,2188.75
1532,25-May-17,2387.21,16351762.5,116991.96,2147.94
1533,27-May-17,2014.05,16355775.0,117305.22,1975.68
1534,29-May-17,2275.93,16359725.0,117614.25,2130.05
1535,31-May-17,2285.93,16364012.5,117949.95,1961.18
1536,2-Jun-17,2446.14,16367962.5,118259.54,1859.86
1537,4-Jun-17,2516.17,16372375.0,118606.06,1652.45
1538,6-Jun-17,2883.31,16376312.5,118913.73,1969.64
1539,8-Jun-17,2793.0,16380437.5,119237.45,1862.89
1540,10-Jun-17,2845.37,16384087.5,119520.72,1808.46
1541,12-Jun-17,2657.68,16387750.0,119801.0,1830.6
1542,14-Jun-17,2447.04,16391262.5,120074.48,2054.6
1543,16-Jun-17,2464.96,16395025.0,120372.12,1823.9
1544,18-Jun-17,2507.39,16398650.0,120650.86,1443.86
1545,20-Jun-17,2754.98,16402262.5,120933.06,1952.45
1546,22-Jun-17,2727.29,16405750.0,121208.66,1940.18
1547,24-Jun-17,2589.16,16409575.0,121499.15,1555.66
1548,26-Jun-17,2436.45,16412875.0,121752.52,1844.41
1549,28-Jun-17,2585.35,16416475.0,122034.9,1782.24
1550,30-Jun-17,2477.64,16419900.0,122298.19,1736.1
1551,2-Jul-17,2501.19,16424300.0,122589.52,1045.42
1552,4-Jul-17,2599.73,16428337.5,122865.45,1669.82
1553,6-Jul-17,2609.97,16431975.0,123136.77,1585.25
1554,8-Jul-17,2562.13,16435887.5,123417.17,1338.39
1555,10-Jul-17,2366.17,16440075.0,123667.71,1277.78
1556,12-Jul-17,2385.75,16444450.0,123977.73,1452.76
1557,14-Jul-17,2190.95,16448150.0,124237.15,1639.59
1558,16-Jul-17,1931.21,16451775.0,124497.94,1246.41
1559,18-Jul-17,2320.12,16455687.5,124796.14,1579.24
1560,20-Jul-17,2898.19,16459575.0,125086.67,1420.98
1561,22-Jul-17,2807.61,16463500.0,125385.18,1395.99
1562,24-Jul-17,2751.82,16467875.0,125661.92,1348.72
1563,26-Jul-17,2495.03,16471562.5,125942.39,1618.05
1564,28-Jul-17,2781.64,16475362.5,126222.15,1648.05
1565,30-Jul-17,2745.96,16479162.5,126478.21,1252.69
1566,1-Aug-17,2710.41,16482837.5,126720.65,885.07
1567,3-Aug-17,2794.12,16486462.5,126974.02,1543.6
1568,5-Aug-17,3218.12,16490912.5,127295.42,1354.64
1569,7-Aug-17,3407.23,16494575.0,127549.91,1627.46
1570,9-Aug-17,3357.33,16498350.0,127842.18,1890.98
1571,11-Aug-17,3632.51,16501825.0,128112.95,1972.23
1572,13-Aug-17,4125.55,16505362.5,128390.77,1779.12
1573,15-Aug-17,4217.03,16508887.5,128663.16,2046.07
1574,17-Aug-17,4328.73,16512750.0,128964.02,1940.33
1575,19-Aug-17,4222.66,16516500.0,129252.99,1767.1
1576,21-Aug-17,4043.72,16519562.5,129490.28,2058.89
1577,23-Aug-17,4174.95,16522662.5,129735.97,1985.75
1578,25-Aug-17,4363.05,16525187.5,129924.59,2061.08
1579,27-Aug-17,4354.31,16528437.5,130182.98,1689.62
1580,29-Aug-17,4607.99,16531912.5,130458.29,1886.68
1581,31-Aug-17,4748.26,16536050.0,130783.51,1722.23
1582,2-Sep-17,4580.39,16540275.0,131085.29,1443.97
1583,4-Sep-17,4344.1,16544387.5,131365.56,1538.74
1584,6-Sep-17,4641.82,16548875.0,131662.45,1705.09
1585,8-Sep-17,4310.75,16553262.5,131964.83,1597.07
1586,10-Sep-17,4329.96,16557100.0,132196.71,1400.29
1587,12-Sep-17,4219.04,16561625.0,132474.73,1362.93
1588,14-Sep-17,3319.63,16566175.0,132749.96,1540.62
1589,16-Sep-17,3763.63,16570537.5,133020.39,1350.63
1590,18-Sep-17,4093.32,16574325.0,133238.55,1718.14
1591,20-Sep-17,3977.56,16577737.5,133498.75,2014.73
1592,22-Sep-17,3637.5,16581675.0,133745.29,1637.52
1593,24-Sep-17,3703.04,16585562.5,133945.19,1277.77
1594,26-Sep-17,3910.31,16588850.0,134192.53,1910.49
1595,28-Sep-17,4201.99,16592900.0,134466.7,1559.19
1596,30-Sep-17,4335.37,16596737.5,134715.95,1541.14
1597,2-Oct-17,4386.88,16600237.5,134984.84,1966.68
1598,4-Oct-17,4225.18,16604200.0,135257.35,1737.51
1599,6-Oct-17,4345.6,16607750.0,135530.95,1784.27
1600,8-Oct-17,4602.28,16612000.0,135802.24,1309.81
1601,10-Oct-17,4782.28,16616012.5,136104.89,1894.38
1602,12-Oct-17,5325.13,16619662.5,136395.7,1916.1
1603,14-Oct-17,5739.44,16623125.0,136679.44,2079.01
1604,16-Oct-17,5711.21,16627737.5,137013.41,1808.76
1605,18-Oct-17,5546.18,16631675.0,137328.86,2182.64
1606,20-Oct-17,5979.46,16636137.5,137683.55,1745.3
1607,22-Oct-17,5983.18,16640325.0,138025.64,1588.63
1608,24-Oct-17,5505.83,16644550.0,138365.73,2079.16
1609,26-Oct-17,5893.14,16649112.5,138676.94,1476.82
1610,28-Oct-17,5776.7,16651475.0,138869.93,2436.07
1611,30-Oct-17,6105.87,16655237.5,139177.89,2150.18
1612,1-Nov-17,6665.31,16658325.0,139434.72,2218.24
1613,3-Nov-17,7197.72,16662275.0,139714.87,2332.76
1614,5-Nov-17,7377.01,16665662.5,139995.56,1785.3
1615,7-Nov-17,7092.13,16669275.0,140294.6,2151.51
1616,9-Nov-17,7158.04,16672987.5,140599.26,2230.59
1617,11-Nov-17,6362.85,16675487.5,140809.92,2432.93
1618,13-Nov-17,6550.23,16678237.5,141040.02,2209.28
1619,15-Nov-17,7301.43,16681737.5,141330.51,2117.03
1620,17-Nov-17,7786.88,16685725.0,141658.74,1836.03
1621,19-Nov-17,8007.65,16689425.0,141968.11,1655.34
1622,21-Nov-17,8059.8,16693775.0,142329.05,2145.03
1623,23-Nov-17,8148.95,16697587.5,142626.03,2243.36
1624,25-Nov-17,8707.41,16701400.0,142945.74,2158.26
1625,27-Nov-17,9718.3,16705437.5,143283.26,2230.92
1626,29-Nov-17,9879.33,16709550.0,143633.2,2301.1
1627,1-Dec-17,10883.91,16713925.0,144007.07,2256.33
1628,3-Dec-17,11332.62,16718137.5,144358.25,2005.93
1629,5-Dec-17,11878.43,16722625.0,144740.05,2279.26
1630,7-Dec-17,16501.97,16726862.5,145097.0,2465.86
1631,9-Dec-17,15142.83,16731000.0,145443.93,2318.39
1632,11-Dec-17,16762.12,16735187.5,145798.52,2155.54
1633,13-Dec-17,16808.37,16739462.5,146160.7,2282.68
1634,15-Dec-17,17771.9,16743887.5,146532.23,2400.45
1635,17-Dec-17,19289.79,16748337.5,146905.51,2118.43
1636,19-Dec-17,17737.11,16752362.5,147243.58,2704.44
1637,21-Dec-17,16047.51,16755712.5,147526.59,2541.53
1638,23-Dec-17,15360.26,16759387.5,147838.59,2217.35
1639,25-Dec-17,14119.03,16762975.0,148142.19,1695.75
1640,27-Dec-17,15589.32,16766700.0,148457.88,1972.06
1641,29-Dec-17,14640.14,16770625.0,148792.16,2144.39
1642,31-Dec-17,14165.57,16774500.0,149113.62,1781.73
1643,2-Jan-18,15005.86,16778587.5,149454.46,1994.04
1644,4-Jan-18,15199.36,16782650.0,149800.81,2529.81
1645,6-Jan-18,17319.2,16786537.5,150130.65,2135.99
1646,8-Jan-18,15265.91,16790637.5,150474.8,2082.36
1647,10-Jan-18,15126.4,16794762.5,150823.41,2092.73
1648,12-Jan-18,13912.88,16799400.0,151215.17,1685.9
1649,14-Jan-18,13852.92,16803200.0,151529.2,1516.42
1650,16-Jan-18,11181.0,16807062.5,151855.06,1910.22
1651,18-Jan-18,11345.42,16811312.5,152214.24,1788.99
1652,20-Jan-18,12950.79,16815600.0,152584.19,1351.75
1653,22-Jan-18,10544.59,16820025.0,152966.22,1470.43
1654,24-Jan-18,11282.26,16824437.5,153343.99,1422.86
1655,26-Jan-18,10969.82,16828350.0,153681.02,1422.32
1656,28-Jan-18,11765.71,16832287.5,154006.98,1350.92
1657,30-Jan-18,10184.06,16836225.0,154322.58,1416.82
1658,1-Feb-18,9083.26,16839687.5,154613.22,1610.4
1659,3-Feb-18,9076.68,16843762.5,154942.46,1233.49
1660,5-Feb-18,6838.82,16848300.0,155322.77,1169.53
1661,7-Feb-18,8099.96,16852187.5,155655.36,1515.74
1662,9-Feb-18,8535.52,16855512.5,155937.98,1317.48
1663,11-Feb-18,8343.46,16859187.5,156238.0,974.89
1664,13-Feb-18,8597.77,16863312.5,156580.26,1115.76
1665,15-Feb-18,9977.15,16867187.5,156901.46,1512.85
1666,17-Feb-18,10841.99,16871012.5,157201.81,1166.37
1667,19-Feb-18,11110.96,16875062.5,157522.47,1156.59
1668,21-Feb-18,10532.79,16878937.5,157831.48,1214.21
1669,23-Feb-18,10162.12,16882650.0,158117.33,1251.3
1670,25-Feb-18,9696.59,16886600.0,158387.82,847.19
1671,27-Feb-18,10763.88,16890362.5,158688.91,1372.65
1672,1-Mar-18,11009.38,16894362.5,159028.58,1416.63
1673,3-Mar-18,11326.95,16898562.5,159338.73,983.47
1674,5-Mar-18,11595.54,16902275.0,159638.55,1351.93
1675,7-Mar-18,10118.06,16906187.5,159958.52,1362.92
1676,9-Mar-18,9089.28,16910037.5,160274.22,1357.4
1677,11-Mar-18,9761.4,16913700.0,160571.07,986.17
1678,13-Mar-18,9154.7,16917687.5,160864.58,1241.39
1679,15-Mar-18,8358.12,16921287.5,161082.75,1431.85
1680,17-Mar-18,7993.67,16925100.0,161266.2,1036.89
1681,19-Mar-18,8412.03,16928925.0,161476.28,1235.66
1682,21-Mar-18,8947.75,16932412.5,161678.99,1281.88
1683,23-Mar-18,8686.83,16935862.5,161903.54,1352.02
1684,25-Mar-18,8617.3,16939500.0,162073.38,1002.03
1685,27-Mar-18,7876.2,16943275.0,162296.25,1230.69
1686,29-Mar-18,7172.28,16946862.5,162497.38,1265.86
1687,31-Mar-18,6935.48,16950487.5,162685.27,1161.07
1688,2-Apr-18,7035.85,16954462.5,162847.08,1078.06
1689,4-Apr-18,6787.76,16958337.5,163063.56,1263.33
1690,6-Apr-18,6603.88,16962012.5,163278.18,1252.82
1691,8-Apr-18,7017.66,16966275.0,163444.63,860.47
1692,10-Apr-18,6787.57,16970162.5,163665.22,1136.68
1693,12-Apr-18,7847.85,16974100.0,163895.15,1369.34
1694,14-Apr-18,8036.51,16977875.0,164123.86,1181.34
1695,16-Apr-18,8043.8,16981675.0,164398.43,1390.82
1696,18-Apr-18,8164.94,16985700.0,164624.25,1254.63
1697,20-Apr-18,8852.72,16989637.5,164847.76,1516.62
1698,22-Apr-18,8838.55,16993625.0,165058.71,1074.19
1699,24-Apr-18,9555.54,16997525.0,165329.17,1600.58
1700,26-Apr-18,9258.4,17000825.0,165582.2,1537.11
1701,28-Apr-18,9326.17,17004200.0,165826.02,1591.26
1702,30-Apr-18,9259.57,17008112.5,166040.54,1387.79
1703,2-May-18,9221.43,17011837.5,166269.83,1516.4
1704,4-May-18,9710.73,17015450.0,166535.27,1587.46
1705,6-May-18,9630.14,17019175.0,166756.14,1253.73
1706,8-May-18,9228.61,17022787.5,167013.53,1566.98
1707,10-May-18,9101.48,17026712.5,167243.74,1356.89
1708,12-May-18,8484.35,17030362.5,167486.64,1103.36
1709,14-May-18,8652.04,17033862.5,167687.13,1588.61
1710,16-May-18,8340.7,17037925.0,167911.26,1164.6
1711,18-May-18,8240.06,17041425.0,168149.02,1429.03
1712,20-May-18,8507.41,17045150.0,168318.31,1101.83
1713,22-May-18,8015.58,17049000.0,168542.26,1346.6
1714,24-May-18,7566.19,17052812.5,168767.29,1446.33
1715,26-May-18,7342.91,17057037.5,168956.43,980.14
1716,28-May-18,7130.54,17061037.5,169140.8,1211.94
1717,30-May-18,7385.4,17064950.0,169365.39,1172.86
1718,1-Jun-18,7535.15,17069150.0,169605.39,1237.84
1719,3-Jun-18,7699.89,17073087.5,169825.8,1002.72
1720,5-Jun-18,7615.72,17077562.5,170167.51,1216.58
1721,7-Jun-18,7676.27,17081187.5,170468.09,1451.94
1722,9-Jun-18,7564.41,17084787.5,170688.4,1197.94
1723,11-Jun-18,6875.68,17088125.0,170895.86,1522.83
1724,13-Jun-18,6315.7,17091725.0,171177.94,1481.32
1725,15-Jun-18,6434.09,17095550.0,171414.36,1345.5
1726,17-Jun-18,6464.41,17099587.5,171570.1,922.98
1727,19-Jun-18,6737.0,17103575.0,171817.33,1237.45
1728,21-Jun-18,6733.9,17107637.5,172089.26,1165.37
1729,23-Jun-18,6141.61,17111525.0,172294.86,1020.59
1730,25-Jun-18,6211.45,17115625.0,172522.34,1274.99
1731,27-Jun-18,6105.3,17118962.5,172809.86,1557.93
1732,29-Jun-18,5908.7,17122812.5,173030.82,1310.47
1733,1-Jul-18,6374.75,17126412.5,173273.71,1062.9
1734,3-Jul-18,6613.69,17129625.0,173542.16,1868.51
1735,5-Jul-18,6603.38,17133012.5,173774.87,1456.93
1736,7-Jul-18,6594.28,17136962.5,173968.35,1090.77
1737,9-Jul-18,6723.87,17140637.5,174206.14,1518.72
1738,11-Jul-18,6377.36,17144187.5,174486.78,1500.76
1739,13-Jul-18,6244.36,17147737.5,174812.27,1453.87
1740,15-Jul-18,6316.88,17151062.5,175069.42,1211.66
1741,17-Jul-18,6869.91,17154550.0,175325.46,1471.48
1742,19-Jul-18,7396.4,17158862.5,175633.17,1316.02
1743,21-Jul-18,7352.5,17162500.0,175856.78,1348.93
1744,23-Jul-18,7689.88,17166850.0,176086.67,1382.41
1745,25-Jul-18,8251.16,17171050.0,176403.36,1413.6
1746,27-Jul-18,8025.26,17175200.0,176678.64,1373.63
1747,29-Jul-18,8206.34,17179137.5,176880.39,990.63
1748,31-Jul-18,7916.8,17182650.0,177142.16,1652.9
1749,2-Aug-18,7593.15,17186437.5,177414.2,1469.76
1750,4-Aug-18,7247.77,17190712.5,177653.69,1088.96
1751,6-Aug-18,6988.08,17194350.0,177883.86,1668.76
1752,8-Aug-18,6450.37,17198212.5,178164.98,1498.8
1753,10-Aug-18,6396.49,17202275.0,178424.29,1284.93
1754,12-Aug-18,6311.13,17206337.5,178618.85,1064.8
1755,14-Aug-18,6050.94,17209912.5,178892.43,1820.75
1756,16-Aug-18,6342.63,17213900.0,179140.18,1470.47
1757,18-Aug-18,6436.72,17217800.0,179361.21,1193.34
1758,20-Aug-18,6434.56,17221487.5,179573.77,1433.22
1759,22-Aug-18,6575.23,17225337.5,179813.16,1439.58
1760,24-Aug-18,6543.65,17229025.0,180047.47,1505.81
1761,26-Aug-18,6673.27,17232875.0,180249.11,998.54
1762,28-Aug-18,7000.04,17237100.0,180513.52,1555.81
1763,30-Aug-18,6932.66,17240762.5,180765.65,1502.54
1764,1-Sep-18,7100.95,17244587.5,181007.24,1412.79
1765,3-Sep-18,7260.95,17248187.5,181222.63,1547.9
1766,5-Sep-18,7113.07,17251412.5,181476.41,1867.25
1767,7-Sep-18,6444.8,17255187.5,181744.88,1518.36
1768,9-Sep-18,6286.43,17259100.0,181951.87,1158.97
1769,11-Sep-18,6296.32,17262550.0,182206.04,1684.9
1770,13-Sep-18,6450.18,17266500.0,182446.38,1582.49
1771,15-Sep-18,6518.66,17269900.0,182696.55,1507.65
1772,17-Sep-18,6400.6,17273325.0,182906.28,1778.9
